layer,unit,description
layer4,544,Food
layer4,545,Animals and circular objects
layer4,546,Shower caps
layer4,547,Items with straight features
layer4,548,Rounded edges in pictures
layer4,549,Items with straight features
layer4,550,Brown animals
layer4,551,Animals
layer4,552,Food
layer4,553,Rounded edges in pictures
layer4,554,Animals and balls
layer4,555,Animals and musical instruments
layer4,556,Items that are connected
layer4,557,Textured areas
layer4,558,Rounded edges in pictures
layer4,559,Water
layer4,560,Items that are connected
layer4,561,"Electronics, watches and clocks"
layer4,562,Items with straight features
layer4,563,Fire
layer4,564,Animals in the grass
layer4,565,White objects
layer4,566,Items with straight features
layer4,567,Digital signs and fire signs
layer4,568,Musical instruments
layer4,569,A dome building
layer4,570,Volcanoes and mountains
layer4,571,Curved items
layer4,572,Rounded edges in pictures
layer4,573,Rounded objects
layer4,574,Animals and flowers
layer4,575,People
layer4,576,Water
layer4,577,Animals and people
layer4,578,Animals
layer4,579,"Animals, water, smoke"
layer4,580,Items with straight features
layer4,581,Animals
layer4,582,Objects with multiple lines
layer4,583,Snakes
layer4,584,Items that are rounded
layer4,585,Bottles
layer4,586,Grids
layer4,587,Birds
layer4,588,Objects containing lines
layer4,589,Purple lights
layer4,590,Items with straight features
layer4,591,Items with straight features
layer4,592,"Ships, water, animal, boat"
layer4,593,Items with straight features
layer4,594,Faces of things
layer4,595,Animals
layer4,596,Bottles
layer4,597,Human mouths
layer4,598,Buildings
layer4,599,Vehicles
layer4,600,Orange objects
layer4,601,Towers
layer4,602,Animals
layer4,603,Diagonal lines
layer4,604,People 's hats on different types of hats on them
layer4,605,"People, food and water"
layer4,606,Items with straight features
layer4,607,Electronics
layer4,608,Items with designs
layer4,609,Multiple items that are similar
layer4,610,Black and white objects
layer4,611,Animals
layer4,612,Clothing
layer4,613,Animals
layer4,614,Brown dogs
layer4,615,Vehicles
layer4,616,Rounded edges in pictures
layer4,617,Animals and flowers
layer4,618,Red objects
layer4,619,Bottles
layer4,620,Bottles
layer4,621,"Long, thin objects"
layer4,622,Vehicles
layer4,623,The ground
layer4,624,Items with straight features
layer4,625,Items with straight features
layer4,626,Similar color patterns
layer4,627,A candle
layer4,628,Windows
layer4,629,Animals and food
layer4,630,Items with straight features
layer4,631,Items with straight features
layer4,632,Soccer balls
layer4,633,Rounded edges in pictures
layer4,634,Water
layer4,635,Animals and sticks
layer4,636,Vehicles
layer4,637,Objects that have silver in them
layer4,638,Food
layer4,639,Items with straight features
layer4,640,Items with straight features
layer4,641,Animals and vehicles
layer4,642,Bottles
layer4,643,Rectangular objects
layer4,644,People
layer4,645,Rounded edges in pictures
layer4,646,"Nature, green objects"
layer4,647,Animals
layer4,648,Brown dogs
layer4,649,Items with straight features
layer4,650,Words and signs
layer4,651,Circular objects
layer4,652,Animals and people
layer4,653,Objects with text in it
layer4,654,Electronics
layer4,655,Clothing
layer4,656,Poles
layer4,657,Animals and circular objects
layer4,658,Red objects
layer4,659,A vest someone is wearing
layer4,660,Animals and cords
layer4,661,Animals
layer4,662,Similar color patterns
layer4,663,Sails on boats
layer4,664,Items with straight features
layer4,665,Metal objects
layer4,666,Boats
layer4,667,Rounded edges in pictures
layer4,668,Water
layer4,669,Items that are curved
layer4,670,Rounded objects
layer4,671,Rounded edges in pictures
layer4,672,Vehicles
layer4,673,Green objects
layer4,674,Rounded edges in pictures
layer4,675,Human hands
layer4,676,Items that are connected
layer4,677,Circular objects
layer4,678,Animals and food
layer4,679,Straight lines
layer4,680,Similar color patterns
layer4,681,Rounded edges in pictures
layer4,682,Bottles
layer4,683,Animals and circular objects
layer4,684,Circular objects
layer4,685,Animals
layer4,686,Electronics
layer4,687,Flames
layer4,688,Animals
layer4,689,Rounded edges in pictures
layer4,690,Birds
layer4,691,Animals and clothes
layer4,692,White objects
layer4,693,Balls
layer4,694,Items with straight features
layer4,695,Animals
layer4,696,Animals
layer4,697,Animals
layer4,698,Circular objects
layer4,699,Rounded edges in pictures
layer4,700,Similar color patterns
layer4,701,Similar color patterns
layer4,702,The ground
layer4,703,People
layer4,704,Items with straight features
layer4,705,Items that are connected
layer4,706,Dogs
layer4,707,Round objects
layer4,708,Dogs
layer4,709,Rounded edges in pictures
layer4,710,Similar color patterns
layer4,711,Water
layer4,712,Vehicles
layer4,713,Circular objects
layer4,714,Human hands
layer4,715,Animals and circular objects
layer4,716,Items with straight features
layer4,717,Musical instruments
layer4,718,Circular objects
layer4,719,Curved lines
layer4,720,Furniture and electronics
layer4,721,Diagonal lines
layer4,722,Animals and circular objects
layer4,723,Fabric
layer4,724,Items with straight features
layer4,725,Balls
layer4,726,Food
layer4,727,Metal hooks
layer4,728,Animals
layer4,729,The sky
layer4,730,Colorful fabric and fabric
layer4,731,Faces of people
layer4,732,Animals
layer4,733,People
layer4,734,Animals
layer4,735,Items that are curved
layer4,736,Animals and food
layer4,737,Items that are connected
layer4,738,Bottles
layer4,739,People and animals
layer4,740,Animals and flowers
layer4,741,People
layer4,742,Animals and vehicles
layer4,743,Rounded edges in pictures
layer4,744,Items that are connected
layer4,745,Diagonal lines
layer4,746,Sunglasses
layer4,747,Similar color patterns
layer4,748,Bowties
layer4,749,Animals and vehicles
layer4,750,Rounded objects
layer4,751,Animals and balls
layer4,752,Animals and circular objects
layer4,753,Furniture
layer4,754,"Long, thin objects"
layer4,755,Dog faces
layer4,756,Items with straight features
layer4,757,Digital numbers on the objects
layer4,758,Items with straight features
layer4,759,Dog ears
layer4,760,Items that are connected
layer4,761,Black and white stripes
layer4,762,Rounded objects
layer4,763,Rounded edges in pictures
layer4,764,Animals
layer4,765,Birds
layer4,766,Items with patterns
layer4,767,Animals
layer4,768,Diagonal lines
layer4,769,Animals
layer4,770,Items with straight features
layer4,771,Flags
layer4,772,Objects in the sky
layer4,773,Items with straight features
layer4,774,Items that are knitted
layer4,775,Insects
layer4,776,Items with straight features
layer4,777,Hands of people
layer4,778,Bottles
layer4,779,Items with straight features
layer4,780,Red objects
layer4,781,Metal objects
layer4,782,"Animals, dresses, and clothes"
layer4,783,"Long, thin objects"
layer4,784,People 's clothing
layer4,785,Animals
layer4,786,Animals and circular objects
layer4,787,The ground
layer4,788,Items with straight features
layer4,789,Dresses
layer4,790,Rounded edges in pictures
layer4,791,Bugs
layer4,792,Animals
layer4,793,Items with straight features
layer4,794,Rounded edges in pictures
layer4,795,Stripes
layer4,796,Brown dogs
layer4,797,Animals
layer4,798,Perforated objects
layer4,799,Items with straight features
layer4,800,Animals and flowers
layer4,801,Animals and musical instruments
layer4,802,Animals
layer4,803,People
layer4,804,Circular objects and animals
layer4,805,Metal hooks
layer4,806,Mosques
layer4,807,Animals and poles
layer4,808,Similar color patterns
layer4,809,Vehicles
layer4,810,Human hands
layer4,811,Items with straight features
layer4,812,Textured areas
layer4,813,Animals
layer4,814,Rectangular objects
layer4,815,Items that are connected
layer4,816,Flowers and potted plants
layer4,817,Animals
layer4,818,Similar color patterns
layer4,819,Animals
layer4,820,Clothing
layer4,821,Animals and food
layer4,822,Animals
layer4,823,Animals
layer4,824,Animals
layer4,825,Vertical line patterns
layer4,826,Items with straight features
layer4,827,Birds
layer4,828,Items with straight features
layer4,829,Circular objects
layer4,830,Electronics
layer4,831,Items with straight features
layer4,832,Rectangular objects
layer4,833,Animals
layer4,834,Dresses
layer4,835,Animals
layer4,836,Items with straight features
layer4,837,Metal objects
layer4,838,"A tennis ball a kid is holding, a kid blowing bubbles"
layer4,839,Items that are green
layer4,840,Animals
layer4,841,Animals
layer4,842,Diagonal lines
layer4,843,Grass
layer4,844,People and clothing
layer4,845,Fencing
layer4,846,Vertical lines
layer4,847,Animals
layer4,848,Similar color patterns
layer4,849,Rounded edges in pictures
layer4,850,Items that are connected
layer4,851,Animals
layer4,852,Similar color patterns
layer4,853,Items with straight features
layer4,854,Hands of humans
layer4,855,Similar color patterns
layer4,856,Items with straight features
layer4,857,Items with straight features
layer4,858,Curved items
layer4,859,Items with straight features
layer4,860,Animals
layer4,861,Balls
layer4,862,Similar color patterns
layer4,863,Rounded edges in pictures
layer4,864,"Animals, boas, and flowers"
layer4,865,Items that are connected
layer4,866,Circular objects
layer4,867,Animals
layer4,868,Diagonal lines
layer4,869,Insects
layer4,870,Food
layer4,871,Rounded edges in pictures
layer4,872,Human hands
layer4,873,Green areas in picture
layer4,874,Grass
layer4,875,Blue objects
layer4,876,Bottles
layer4,877,Red and blue objects
layer4,878,The ground
layer4,879,Water
layer4,880,Animals
layer4,881,Black instruments
layer4,882,People
layer4,883,Birds and flowers
layer4,884,Animals
layer4,885,Animals
layer4,886,Rounded edges in pictures
layer4,887,Animals
layer4,888,Animals
layer4,889,Items that are connected
layer4,890,Animals
layer4,891,Black instruments
layer4,892,Birds and orange objects
layer4,893,Beds
layer4,894,Clocks and round objects
layer4,895,Bottles
layer4,896,Animals
layer4,897,Curved objects
layer4,898,Animals and flowers
layer4,899,Items with straight features
layer4,900,Items with straight features
layer4,901,Animals
layer4,902,Human faces
layer4,903,Rounded edges in pictures
layer4,904,Items with straight features
layer4,905,Rounded edges in pictures
layer4,906,"Nature, green objects"
layer4,907,The ground
layer4,908,People
layer4,909,Vehicles
layer4,910,Bugs
layer4,911,Insects
layer4,912,Green objects
layer4,913,People
layer4,914,Curved objects
layer4,915,Animals
layer4,916,A dome
layer4,917,Animals and vehicles
layer4,918,Flames
layer4,919,Rounded edges in pictures
layer4,920,Metal objects
layer4,921,People
layer4,922,Animals
layer4,923,Animals
layer4,924,Rounded edges in pictures
layer4,925,Green areas in picture
layer4,926,People holding objects
layer4,927,Items that are connected
layer4,928,Items with straight features
layer4,929,Items that are connected
layer4,930,Musical instruments
layer4,931,Grass
layer4,932,Rounded edges in pictures
layer4,933,Curved lines
layer4,934,Animals
layer4,935,Dogs
layer4,936,Rounded edges in pictures
layer4,937,Items with straight features
layer4,938,Rounded edges in pictures
layer4,939,Striped objects
layer4,940,Animals
layer4,941,People
layer4,942,Edges of objects
layer4,943,Animals
layer4,944,Animals and trees
layer4,945,People and animals
layer4,946,Animals and sticks
layer4,947,Red objects
layer4,948,Water
layer4,949,Similar color patterns
layer4,950,Circular objects and flowers
layer4,951,Bowties
layer4,952,Animals and green objects
layer4,953,Items with straight features
layer4,954,Faces of things
layer4,955,Birds
layer4,956,Animals
layer4,957,Bowties
layer4,958,Items with straight features
layer4,959,Buildings and doors
layer4,960,Items with straight features
layer4,961,Animals and circular objects
layer4,962,Rounded edges in pictures
layer4,963,"Animals, towers and candles"
layer4,964,Poles
layer4,965,Items with straight features
layer4,966,Snakes
layer4,967,Circular objects
layer4,968,Objects that have silver in them
layer4,969,"A large building, people wearing cowboy hats"
layer4,970,Items with straight features
layer4,971,Vehicles
layer4,972,People
layer4,973,Rounded edges in pictures
layer4,974,Flowers
layer4,975,Rounded edges in pictures
layer4,976,Items with curved features
layer4,977,Items with straight features
layer4,978,Metal objects
layer4,979,Circular objects
layer4,980,Red objects
layer4,981,Circular objects
layer4,982,Bowties
layer4,983,"Long, thin objects"
layer4,984,Rounded edges in pictures
layer4,985,Areas of blue
layer4,986,Circular objects
layer4,987,Animals
layer4,988,Aquatic life
layer4,989,Nature
layer4,990,Two items that are connected
layer4,991,The middle of objects
layer4,992,Animals
layer4,993,Items with straight features
layer4,994,Handles and mugs
layer4,995,Animals
layer4,996,Animals and circular objects
layer4,997,Objects that have silver in them
layer4,998,Animals and circular objects
layer4,999,Animals
layer4,1000,Triangular shapes
layer4,1001,Musical instruments and leashes
layer4,1002,Metal objects
layer4,1003,The ground
layer4,1004,Rounded edges in pictures
layer4,1005,Items that are curved
layer4,1006,Red objects
layer4,1007,Animals
layer4,1008,"Animals, food and cups"
layer4,1009,Animals
layer4,1010,Produce
layer4,1011,Animals and poles
layer4,1012,Items that are curved
layer4,1013,Items with straight features
layer4,1014,Bugs
layer4,1015,Items with straight lines
layer4,1016,Diagonal lines
layer4,1017,Black and white lines
layer4,1018,Items that are connected
layer4,1019,Shower caps
layer4,1020,Animals and water
layer4,1021,"Long, thin objects"
layer4,1022,Musical instruments and leashes
layer4,1023,Animals
layer4,1024,Bottles
layer4,1025,Items with straight features
layer4,1026,Animals and sticks
layer4,1027,Items with straight features
layer4,1028,Curved objects
layer4,1029,Animals
layer4,1030,Bottles and poles
layer4,1031,Rounded objects
layer4,1032,Diagonal lines
layer4,1033,Similar color patterns
layer4,1034,Rounded edges in pictures
layer4,1035,Animals and food
layer4,1036,Animals
layer4,1037,Vertical line pattern on objects
layer4,1038,Items with straight features
layer4,1039,Screens
layer4,1040,Objects with straight features
layer4,1041,Cylindrical objects
layer4,1042,Bugs
layer4,1043,Metal objects
layer4,1044,Human legs
layer4,1045,People
layer4,1046,Items with straight features
layer4,1047,Animals
layer4,1048,Faces of animals
layer4,1049,Buildings
layer4,1050,Animals
layer4,1051,Nature
layer4,1052,Animals
layer4,1053,Items with straight features
layer4,1054,Vehicles and animals
layer4,1055,Textured areas
layer4,1056,Dog heads
layer4,1057,Electronics
layer4,1058,Rounded edges in pictures
layer4,1059,Legs of animals
layer4,1060,Similar color patterns
layer4,1061,Circular objects
layer4,1062,Items with straight features
layer4,1063,Circular objects
layer4,1064,Bras
layer4,1065,Bottles
layer4,1066,Human hands
layer4,1067,Shower caps
layer4,1068,Animals
layer4,1069,Animals
layer4,1070,Rounded objects
layer4,1071,Red objects
layer4,1072,Similar color patterns
layer4,1073,Birds
layer4,1074,Green objects
layer4,1075,Items with straight features
layer4,1076,Rounded edges in pictures
layer4,1077,Water
layer4,1078,Stripes
layer4,1079,"Long, thin objects"
layer4,1080,Pineapples and strawberries
layer4,1081,Faces
layer4,1082,Rounded edges in pictures
layer4,1083,Chain-link fence and tile
layer4,1084,Human hands
layer4,1085,Rounded edges in pictures
layer4,1086,Animals
layer4,1087,Animals and vehicles
layer4,1088,Fabric and flowers
layer4,1089,Edges of objects
layer4,1090,Bottles
layer4,1091,Animals and circular objects
layer4,1092,Faces of people and animals
layer4,1093,Arches
layer4,1094,Rounded edges in pictures
layer4,1095,"Long, thin objects"
layer4,1096,Cliffs and mountains
layer4,1097,Animals
layer4,1098,People
layer4,1099,Vehicles
layer4,1100,"A water fountain, smoke, birds"
layer4,1101,Animals and clothes
layer4,1102,Animals
layer4,1103,Items with circular features
layer4,1104,Similar color patterns
layer4,1105,Birds
layer4,1106,Produce
layer4,1107,Animals
layer4,1108,Green objects
layer4,1109,Rounded objects
layer4,1110,Birds and planes flying
layer4,1111,"Buses, buildings and people"
layer4,1112,Rounded edges in pictures
layer4,1113,Animals
layer4,1114,Items with straight features
layer4,1115,Ships and ships
layer4,1116,Animals
layer4,1117,Items that are connected
layer4,1118,Nature
layer4,1119,Vertical lines
layer4,1120,Dog faces
layer4,1121,Windmills
layer4,1122,Water
layer4,1123,Items that are connected
layer4,1124,Bottles
layer4,1125,Birds
layer4,1126,Green objects
layer4,1127,Rounded edges in pictures
layer4,1128,Items with straight features
layer4,1129,Animals and circular objects
layer4,1130,Circular objects
layer4,1131,Nature
layer4,1132,Furniture
layer4,1133,Items with straight features
layer4,1134,Dresses
layer4,1135,Black and white objects
layer4,1136,Items that are connected
layer4,1137,People
layer4,1138,Animals and food
layer4,1139,Musical instruments
layer4,1140,Items with straight features
layer4,1141,Animals and people
layer4,1142,Rounded edges in pictures
layer4,1143,The legs of athletes
layer4,1144,Human hands
layer4,1145,Animals
layer4,1146,Items with straight features
layer4,1147,Animals and circular objects
layer4,1148,Food and shelving
layer4,1149,Vertical lines
layer4,1150,Animals
layer4,1151,Birds
layer4,1152,Sunglasses
layer4,1153,People
layer4,1154,Flames
layer4,1155,Items with straight features
layer4,1156,Boats
layer4,1157,Animals
layer4,1158,Animals and flowers
layer4,1159,Neck braces
layer4,1160,Items with straight features
layer4,1161,Musical instruments and leashes
layer4,1162,Animals
layer4,1163,Textured areas
layer4,1164,Human hands
layer4,1165,Metal objects
layer4,1166,Animals and circular objects
layer4,1167,Circles
layer4,1168,Vehicles
layer4,1169,Rounded edges in pictures
layer4,1170,Red objects
layer4,1171,Dresses
layer4,1172,Animals and vehicles
layer4,1173,Items with straight features
layer4,1174,Animals and food
layer4,1175,Vehicles and animals
layer4,1176,Metal objects
layer4,1177,Animals and vehicles
layer4,1178,Bugs
layer4,1179,Animals
layer4,1180,Musical instruments
layer4,1181,Metal objects
layer4,1182,Similar color patterns
layer4,1183,Animals
layer4,1184,Rounded edges in pictures
layer4,1185,Purple flowers
layer4,1186,Rounded edges in pictures
layer4,1187,Items with straight features
layer4,1188,Green grass
layer4,1189,The sky and vehicles
layer4,1190,Text on a bottle
layer4,1191,Brown animals
layer4,1192,Black instruments
layer4,1193,Similar color patterns
layer4,1194,Animals
layer4,1195,Metal objects
layer4,1196,Landscapes
layer4,1197,Rounded edges in pictures
layer4,1198,Animals
layer4,1199,"Gusher of water, ship, ship, water"
layer4,1200,Rounded edges in pictures
layer4,1201,Vehicles
layer4,1202,Animals
layer4,1203,Items that are connected
layer4,1204,Dogs and vehicles
layer4,1205,Animals and food
layer4,1206,Animals and vehicles
layer4,1207,Faces of animals
layer4,1208,Items with straight features
layer4,1209,Shower caps
layer4,1210,Beds
layer4,1211,Items that are connected
layer4,1212,The top of a building
layer4,1213,Green areas in picture
layer4,1214,Musical instruments
layer4,1215,Hands
layer4,1216,Rounded edges in pictures
layer4,1217,Rounded edges in pictures
layer4,1218,Round objects
layer4,1219,Buildings and signs
layer4,1220,Items with straight features
layer4,1221,Dog heads
layer4,1222,Edges of objects
layer4,1223,Water fountains
layer4,1224,People and clothes
layer4,1225,Animals and orange
layer4,1226,Rounded edges in pictures
layer4,1227,People
layer4,1228,Water
layer4,1229,Items with straight features
layer4,1230,Items with designs
layer4,1231,Vehicles
layer4,1232,Animals
layer4,1233,Animals
layer4,1234,Human legs
layer4,1235,Clothing being worn by clothes
layer4,1236,Animals
layer4,1237,Musical instruments
layer4,1238,Animals and circular objects
layer4,1239,Musical instruments
layer4,1240,Dogs
layer4,1241,Animals
layer4,1242,Animals
layer4,1243,Animals and clothes
layer4,1244,Bird legs
layer4,1245,Water
layer4,1246,Brown dogs
layer4,1247,Bugs
layer4,1248,Cubed objects
layer4,1249,Rounded edges in pictures
layer4,1250,Animals
layer4,1251,Balls
layer4,1252,Circular objects
layer4,1253,Vertical lines
layer4,1254,Wheels
layer4,1255,Items with straight features
layer4,1256,Rounded objects
layer4,1257,Animals and vehicles
layer4,1258,Items with straight features
layer4,1259,Items with straight features
layer4,1260,Animals and people
layer4,1261,Faces of things
layer4,1262,Items with straight features
layer4,1263,Animals
layer4,1264,Bugs
layer4,1265,Items with straight features
layer4,1266,Animals
layer4,1267,Bottles
layer4,1268,Birds
layer4,1269,Animals and signs
layer4,1270,Brown dogs
layer4,1271,Red objects
layer4,1272,Animals
layer4,1273,Animals and sticks
layer4,1274,Items that are connected
layer4,1275,Black and white color combination
layer4,1276,Produce
layer4,1277,Items that are on the water
layer4,1278,Animals
layer4,1279,Windows on a building
layer4,1280,Vehicles
layer4,1281,Circular objects
layer4,1282,Red and blue objects
layer4,1283,Items with patterns
layer4,1284,"Long, thin objects"
layer4,1285,Items that are connected
layer4,1286,Insects
layer4,1287,Poles
layer4,1288,Animals and circular objects
layer4,1289,Animals
layer4,1290,People
layer4,1291,Water
layer4,1292,Animals
layer4,1293,Circular objects
layer4,1294,Items that are curved
layer4,1295,People holding objects
layer4,1296,Dogs and people
layer4,1297,Metal objects
layer4,1298,Human hands
layer4,1299,Colorful parts of flowers
layer4,1300,Diagonal lines
layer4,1301,Animals and food
layer4,1302,White backgrounds
layer4,1303,Items with designs
layer4,1304,Items with straight features
layer4,1305,Stripes
layer4,1306,Rounded edges in pictures
layer4,1307,Items that are curved
layer4,1308,Animals and circular objects
layer4,1309,Electronics
layer4,1310,Items with straight features
layer4,1311,Items with straight features
layer4,1312,Green grass
layer4,1313,Bottles
layer4,1314,Animals
layer4,1315,Animals and flowers
layer4,1316,Diagonal lines
layer4,1317,Food
layer4,1318,Rounded edges in pictures
layer4,1319,Animals
layer4,1320,Animals and vehicles
layer4,1321,Hands of people
layer4,1322,Diagonal lines
layer4,1323,Similar patterns
layer4,1324,Animals and planes
layer4,1325,Birds
layer4,1326,Rounded edges in pictures
layer4,1327,Rounded objects
layer4,1328,Vehicles
layer4,1329,Buildings
layer4,1330,Animals and balls
layer4,1331,Human hands
layer4,1332,Animals and sticks
layer4,1333,Edges of objects
layer4,1334,Animals and circular objects
layer4,1335,Black dogs
layer4,1336,"Long, thin objects"
layer4,1337,Circular objects
layer4,1338,Diagonal lines
layer4,1339,Rounded objects
layer4,1340,Items with straight features
layer4,1341,Cubed objects
layer4,1342,People and clothes
layer4,1343,Animals
layer4,1344,Animals and circular objects
layer4,1345,Items that are knitted
layer4,1346,Clothing
layer4,1347,Metal objects
layer4,1348,People
layer4,1349,Rounded edges in pictures
layer4,1350,Green objects
layer4,1351,Animals
layer4,1352,Items with straight features
layer4,1353,Animals and electronics
layer4,1354,Containers
layer4,1355,Items that are connected
layer4,1356,Skinny poles
layer4,1357,Animals
layer4,1358,Vehicles
layer4,1359,The sky
layer4,1360,Red and white colored objects
layer4,1361,Items with straight features
layer4,1362,Rounded edges in pictures
layer4,1363,Items with straight features
layer4,1364,Red objects
layer4,1365,Food
layer4,1366,People
layer4,1367,Ties and socks
layer4,1368,Sports and sports legs
layer4,1369,Animals and circular objects
layer4,1370,Animals and towers
layer4,1371,Musical instruments
layer4,1372,Brown animals
layer4,1373,Red objects
layer4,1374,Clocks and other gauges
layer4,1375,Circular objects
layer4,1376,Animals and food
layer4,1377,Rectangular objects
layer4,1378,Animals and cords
layer4,1379,Circular objects
layer4,1380,Snakes
layer4,1381,People and animals
layer4,1382,Birds and orange objects
layer4,1383,Circular objects
layer4,1384,Birds
layer4,1385,People
layer4,1386,Digital numbers and signs
layer4,1387,Items that are connected
layer4,1388,Items with straight features
layer4,1389,Animals and sticks
layer4,1390,Items that are connected
layer4,1391,Human hands
layer4,1392,Similar color patterns
layer4,1393,Animals
layer4,1394,People
layer4,1395,The sky and water
layer4,1396,Animals
layer4,1397,Items with straight features
layer4,1398,Objects with multiple lines and lines
layer4,1399,Containers
layer4,1400,Furniture and vehicles
layer4,1401,Animals
layer4,1402,Vehicles
layer4,1403,Water
layer4,1404,People
layer4,1405,Hands of people
layer4,1406,A stick like objects
layer4,1407,Items with straight features
layer4,1408,Circular objects
layer4,1409,The ground
layer4,1410,Items with straight features
layer4,1411,Rounded edges in pictures
layer4,1412,Rounded edges in pictures
layer4,1413,Animals
layer4,1414,Rounded edges in pictures
layer4,1415,Items with straight features
layer4,1416,Bottles
layer4,1417,Fire
layer4,1418,Vehicles
layer4,1419,Animals and food
layer4,1420,Bottles
layer4,1421,Animals and circular objects
layer4,1422,Hands of people
layer4,1423,Yellow and red objects
layer4,1424,People and clothes
layer4,1425,Rounded edges in pictures
layer4,1426,Circular objects
layer4,1427,Animals and musical instruments
layer4,1428,Faces of people
layer4,1429,People
layer4,1430,Animals
layer4,1431,Rounded edges in pictures
layer4,1432,Items that are connected
layer4,1433,Rounded edges in pictures
layer4,1434,Animals
layer4,1435,Animals
layer4,1436,Human faces
layer4,1437,Animals
layer4,1438,Circular objects
layer4,1439,Animals and things with black dots
layer4,1440,Clothing
layer4,1441,The ground
layer4,1442,Yellow objects
layer4,1443,Animals
layer4,1444,Animals
layer4,1445,Animals
layer4,1446,Bottles
layer4,1447,Items with straight features
layer4,1448,People and flowers
layer4,1449,Shower caps
layer4,1450,Electronics
layer4,1451,Animals
layer4,1452,Rounded edges in pictures
layer4,1453,Bowties
layer4,1454,Items with straight features
layer4,1455,Faces of animals
layer4,1456,Rounded edges in pictures
layer4,1457,Animals
layer4,1458,Animals and circular objects
layer4,1459,Water
layer4,1460,Rounded edges in pictures
layer4,1461,Animals and circular objects
layer4,1462,Animals and furniture
layer4,1463,Animals and sticks
layer4,1464,Rounded edges in pictures
layer4,1465,Similar color patterns
layer4,1466,Animals and circular objects
layer4,1467,Animals
layer4,1468,Metal objects
layer4,1469,"Person, food"
layer4,1470,Grass and yellow flowers
layer4,1471,Nature
layer4,1472,Items that are connected
layer4,1473,Animals
layer4,1474,Metal objects
layer4,1475,Windows
layer4,1476,Cubed objects
layer4,1477,Green objects
layer4,1478,Bottles
layer4,1479,Animals
layer4,1480,Items that are connected
layer4,1481,Rounded objects
layer4,1482,Bridges and fences
layer4,1483,Shower caps
layer4,1484,Vehicles and animals
layer4,1485,Objects that have silver in them
layer4,1486,Striped objects
layer4,1487,Rounded edges in pictures
layer4,1488,Animals and butterflies
layer4,1489,Metal objects
layer4,1490,Items with straight features
layer4,1491,Animals and people
layer4,1492,Birds
layer4,1493,Circular objects
layer4,1494,"Long, thin objects"
layer4,1495,Animals and planes
layer4,1496,Items with straight features
layer4,1497,Porcelain and brown objects
layer4,1498,Items with straight features
layer4,1499,Water fountains
layer4,1500,Bodies of water
layer4,1501,Animals
layer4,1502,Items with circular features
layer4,1503,Items with straight features
layer4,1504,"Long, thin objects"
layer4,1505,Food
layer4,1506,Rounded edges in pictures
layer4,1507,Metal objects
layer4,1508,Musical instruments
layer4,1509,Animals and circular objects
layer4,1510,People and water
layer4,1511,Faces of things
layer4,1512,Green objects
layer4,1513,Edges of objects
layer4,1514,Electronics
layer4,1515,Animals
layer4,1516,Birds
layer4,1517,Books
layer4,1518,Rounded edges in pictures
layer4,1519,Items with straight features
layer4,1520,Musical instruments and leashes
layer4,1521,Metal locks
layer4,1522,Birds
layer4,1523,Sunglasses
layer4,1524,Bottles
layer4,1525,Animals
layer4,1526,Items with straight features
layer4,1527,Animals
layer4,1528,Small red dots
layer4,1529,Food items and people
layer4,1530,Human hands
layer4,1531,Musical instruments
layer4,1532,Bugs
layer4,1533,Circular objects
layer4,1534,Bugs
layer4,1535,Similar color patterns
layer4,1536,Items with straight features
layer4,1537,Rounded edges in pictures
layer4,1538,"Animals, chains and instruments"
layer4,1539,Items with straight features
layer4,1540,Circular objects
layer4,1541,"Animals, orange and yellow objects"
layer4,1542,Human hands
layer4,1543,Food
layer4,1544,Edges of objects
layer4,1545,Birds
layer4,1546,Handles of mugs
layer4,1547,Rounded edges in pictures
layer4,1548,"Long, thin objects"
layer4,1549,Animals and trees
layer4,1550,Items that are connected
layer4,1551,Items with straight features
layer4,1552,Circular objects
layer4,1553,Human hands
layer4,1554,Animals and food
layer4,1555,Human hands
layer4,1556,Birds
layer4,1557,Vehicles
layer4,1558,Wheels
layer4,1559,Animals
layer4,1560,Yellow and red objects
layer4,1561,Rounded edges in pictures
layer4,1562,Animals
layer4,1563,Animals
layer4,1564,Animals
layer4,1565,Items with straight features
layer4,1566,Striped clothing items
layer4,1567,Animals and flowers
layer4,1568,Balls
layer4,1569,Animals
layer4,1570,Animals and circular objects
layer4,1571,Items with straight features
layer4,1572,Rounded objects
layer4,1573,Animals
layer4,1574,Circular objects
layer4,1575,Birds
layer4,1576,Things that are outside
layer4,1577,Vehicles
layer4,1578,Animals and food
layer4,1579,Animals
layer4,1580,Bottles
layer4,1581,Animals
layer4,1582,Animals
layer4,1583,Dogs
layer4,1584,Water towers
layer4,1585,Animals
layer4,1586,Items with straight features
layer4,1587,The ground
layer4,1588,Vehicles and trains
layer4,1589,Nature
layer4,1590,Dog heads
layer4,1591,Water fountains
layer4,1592,Animals
layer4,1593,Diagonal lines
layer4,1594,Buildings and bridges
layer4,1595,Rounded objects
layer4,1596,Metal objects
layer4,1597,Cylindrical objects
layer4,1598,Dresses
layer4,1599,Metal objects
layer4,1600,Red objects
layer4,1601,Similar color patterns
layer4,1602,Animals
layer4,1603,Clothing
layer4,1604,Circular objects and animals
layer4,1605,Green objects
layer4,1606,Items with straight features
layer4,1607,Shower caps
layer4,1608,Animals and vehicles
layer4,1609,Animals
